Concepto turístico,Continente,CCAA de destino,Periodo,Año,Total
Pernoctaciones,Asia,"Asturias, Principado de",2022M06,2022,5913
Pernoctaciones,Asia,"Asturias, Principado de",2022M05,2022,4720
Pernoctaciones,Asia,"Asturias, Principado de",2022M04,2022,4238
Pernoctaciones,Asia,"Asturias, Principado de",2022M03,2022,3222
Pernoctaciones,Asia,"Asturias, Principado de",2022M02,2022,2815
Pernoctaciones,Asia,"Asturias, Principado de",2022M01,2022,3848
Pernoctaciones,Asia,"Asturias, Principado de",2021M12,2021,5116
Pernoctaciones,Asia,"Asturias, Principado de",2021M11,2021,3344
Pernoctaciones,Asia,"Asturias, Principado de",2021M10,2021,3215
Pernoctaciones,Asia,"Asturias, Principado de",2021M09,2021,3688
Pernoctaciones,Asia,"Asturias, Principado de",2021M08,2021,4888
Pernoctaciones,Asia,"Asturias, Principado de",2021M07,2021,4134
Pernoctaciones,Asia,"Asturias, Principado de",2021M06,2021,3032
Pernoctaciones,Asia,"Asturias, Principado de",2021M05,2021,3543
Pernoctaciones,Asia,"Asturias, Principado de",2021M04,2021,3150
Pernoctaciones,Asia,"Asturias, Principado de",2021M03,2021,3578
Pernoctaciones,Asia,"Asturias, Principado de",2021M02,2021,2844
Pernoctaciones,Asia,"Asturias, Principado de",2021M01,2021,3278
Pernoctaciones,Asia,"Asturias, Principado de",2020M12,2020,5287
Pernoctaciones,Asia,"Asturias, Principado de",2020M11,2020,6069
Pernoctaciones,Asia,"Asturias, Principado de",2020M10,2020,6556
Pernoctaciones,Asia,"Asturias, Principado de",2020M09,2020,3192
Pernoctaciones,Asia,"Asturias, Principado de",2020M08,2020,5142
Pernoctaciones,Asia,"Asturias, Principado de",2020M07,2020,3034
Pernoctaciones,Asia,"Asturias, Principado de",2020M06,2020,2066
Pernoctaciones,Asia,"Asturias, Principado de",2020M05,2020,1894
Pernoctaciones,Asia,"Asturias, Principado de",2020M04,2020,2209
Pernoctaciones,Asia,"Asturias, Principado de",2020M03,2020,5456
Pernoctaciones,Asia,"Asturias, Principado de",2020M02,2020,6873
Pernoctaciones,Asia,"Asturias, Principado de",2020M01,2020,8268
Pernoctaciones,Asia,"Asturias, Principado de",2019M12,2019,8477
Pernoctaciones,Asia,"Asturias, Principado de",2019M11,2019,7832
Pernoctaciones,Asia,"Asturias, Principado de",2019M10,2019,6445
Pernoctaciones,Asia,"Asturias, Principado de",2019M09,2019,10017
Pernoctaciones,Asia,"Asturias, Principado de",2019M08,2019,10152
Pernoctaciones,Asia,"Asturias, Principado de",2019M07,2019,6358
Pernoctaciones,Asia,"Balears, Illes",2022M09,2022,73893
Pernoctaciones,Asia,"Balears, Illes",2022M08,2022,104975
Pernoctaciones,Asia,"Balears, Illes",2022M07,2022,121758
Pernoctaciones,Asia,"Balears, Illes",2022M06,2022,73176
Pernoctaciones,Asia,"Balears, Illes",2022M05,2022,55843
Pernoctaciones,Asia,"Balears, Illes",2022M04,2022,34627
Pernoctaciones,Asia,"Balears, Illes",2022M03,2022,11790
Pernoctaciones,Asia,"Balears, Illes",2022M02,2022,8976
Pernoctaciones,Asia,"Balears, Illes",2022M01,2022,12024
Pernoctaciones,Asia,"Balears, Illes",2021M12,2021,11642
Pernoctaciones,Asia,"Balears, Illes",2021M11,2021,18874
Pernoctaciones,Asia,"Balears, Illes",2021M10,2021,31033
Pernoctaciones,Asia,"Balears, Illes",2021M09,2021,29480
Pernoctaciones,Asia,"Balears, Illes",2021M08,2021,39466
Pernoctaciones,Asia,"Balears, Illes",2021M07,2021,41043
Pernoctaciones,Asia,"Balears, Illes",2021M06,2021,13275
Pernoctaciones,Asia,"Balears, Illes",2021M05,2021,9378
Pernoctaciones,Asia,"Balears, Illes",2021M04,2021,7818
Pernoctaciones,Asia,"Balears, Illes",2021M03,2021,8245
Pernoctaciones,Asia,"Balears, Illes",2021M02,2021,5605
Pernoctaciones,Asia,"Balears, Illes",2021M01,2021,5129
Pernoctaciones,Asia,"Balears, Illes",2020M12,2020,10208
Pernoctaciones,Asia,"Balears, Illes",2020M11,2020,8282
Pernoctaciones,Asia,"Balears, Illes",2020M10,2020,11523
Pernoctaciones,Asia,"Balears, Illes",2020M09,2020,11883
Pernoctaciones,Asia,"Balears, Illes",2020M08,2020,20578
Pernoctaciones,Asia,"Balears, Illes",2020M07,2020,14007
Pernoctaciones,Asia,"Balears, Illes",2020M06,2020,5601
Pernoctaciones,Asia,"Balears, Illes",2020M05,2020,7186
Pernoctaciones,Asia,"Balears, Illes",2020M04,2020,7958
Pernoctaciones,Asia,"Balears, Illes",2020M03,2020,18613
Pernoctaciones,Asia,"Balears, Illes",2020M02,2020,20153
Pernoctaciones,Asia,"Balears, Illes",2020M01,2020,18662
Pernoctaciones,Asia,"Balears, Illes",2019M12,2019,20179
Pernoctaciones,Asia,"Balears, Illes",2019M11,2019,30216
Pernoctaciones,Asia,"Balears, Illes",2019M10,2019,50439
Pernoctaciones,Asia,"Balears, Illes",2019M09,2019,64513
Pernoctaciones,Asia,"Balears, Illes",2019M08,2019,115554
Pernoctaciones,Asia,"Balears, Illes",2019M07,2019,78967
Pernoctaciones,Asia,Canarias,2022M09,2022,21650
Pernoctaciones,Asia,Canarias,2022M08,2022,29209
Pernoctaciones,Asia,Canarias,2022M07,2022,28653
Pernoctaciones,Asia,Canarias,2022M06,2022,25632
Pernoctaciones,Asia,Canarias,2022M05,2022,34971
Pernoctaciones,Asia,Canarias,2022M04,2022,65755
Pernoctaciones,Asia,Canarias,2022M03,2022,42838
Pernoctaciones,Asia,Canarias,2022M02,2022,41686
Pernoctaciones,Asia,Canarias,2022M01,2022,40047
Pernoctaciones,Asia,Canarias,2021M12,2021,42340
Pernoctaciones,Asia,Canarias,2021M11,2021,34490
Pernoctaciones,Asia,Canarias,2021M10,2021,29629
Pernoctaciones,Asia,Canarias,2021M09,2021,22526
Pernoctaciones,Asia,Canarias,2021M08,2021,20099
Pernoctaciones,Asia,Canarias,2021M07,2021,21823
Pernoctaciones,Asia,Canarias,2021M06,2021,21723
Pernoctaciones,Asia,Canarias,2021M05,2021,21086
Pernoctaciones,Asia,Canarias,2021M04,2021,20757
Pernoctaciones,Asia,Canarias,2021M03,2021,27654
Pernoctaciones,Asia,Canarias,2021M02,2021,19153
Pernoctaciones,Asia,Canarias,2021M01,2021,21906
Pernoctaciones,Asia,Canarias,2020M12,2020,33001
Pernoctaciones,Asia,Canarias,2020M11,2020,19199
Pernoctaciones,Asia,Canarias,2020M10,2020,19048
Pernoctaciones,Asia,Canarias,2020M09,2020,19061
Pernoctaciones,Asia,Canarias,2020M08,2020,21055
Pernoctaciones,Asia,Canarias,2020M07,2020,19063
Pernoctaciones,Asia,Canarias,2020M06,2020,13059
Pernoctaciones,Asia,Canarias,2020M05,2020,19386
Pernoctaciones,Asia,Canarias,2020M04,2020,33752
Pernoctaciones,Asia,Canarias,2020M03,2020,43676
Pernoctaciones,Asia,Canarias,2020M02,2020,45011
Pernoctaciones,Asia,Canarias,2020M01,2020,51778
Pernoctaciones,Asia,Canarias,2019M12,2019,50835
Pernoctaciones,Asia,Canarias,2019M11,2019,40702
Pernoctaciones,Asia,Canarias,2019M10,2019,39093
Pernoctaciones,Asia,Canarias,2019M09,2019,29305
Pernoctaciones,Asia,Canarias,2019M08,2019,38592
Pernoctaciones,Asia,Canarias,2019M07,2019,27924
Pernoctaciones,Asia,Cantabria,2022M09,2022,4143
Pernoctaciones,Asia,Cantabria,2022M08,2022,5402
Pernoctaciones,Asia,Cantabria,2022M07,2022,3543
Pernoctaciones,Asia,Cantabria,2022M06,2022,3259
Pernoctaciones,Asia,Cantabria,2022M05,2022,4133
Pernoctaciones,Asia,Cantabria,2022M04,2022,3209
Pernoctaciones,Asia,Cantabria,2022M03,2022,2842
Pernoctaciones,Asia,Cantabria,2022M02,2022,2079
Pernoctaciones,Asia,Cantabria,2022M01,2022,2568
Pernoctaciones,Asia,Cantabria,2021M12,2021,5296
Pernoctaciones,Asia,Cantabria,2021M11,2021,1985
Pernoctaciones,Asia,Cantabria,2021M10,2021,2485
Pernoctaciones,Asia,Cantabria,2021M09,2021,2580
Pernoctaciones,Asia,Cantabria,2021M08,2021,3216
Pernoctaciones,Asia,Cantabria,2021M07,2021,2805
Pernoctaciones,Asia,Cantabria,2021M06,2021,1989
Pernoctaciones,Asia,Cantabria,2021M05,2021,2413
Pernoctaciones,Asia,Cantabria,2021M04,2021,1613
Pernoctaciones,Asia,Cantabria,2021M03,2021,1894
Pernoctaciones,Asia,Cantabria,2021M02,2021,1479
Pernoctaciones,Asia,Cantabria,2021M01,2021,1462
Pernoctaciones,Asia,Cantabria,2020M12,2020,1952
Pernoctaciones,Asia,Cantabria,2020M11,2020,1705
Pernoctaciones,Asia,Cantabria,2020M10,2020,2316
Pernoctaciones,Asia,Cantabria,2020M09,2020,2327
Pernoctaciones,Asia,Cantabria,2020M08,2020,3747
Pernoctaciones,Asia,Cantabria,2020M07,2020,2970
Pernoctaciones,Asia,Cantabria,2020M06,2020,1335
Pernoctaciones,Asia,Cantabria,2020M05,2020,1884
Pernoctaciones,Asia,Cantabria,2020M04,2020,1852
Pernoctaciones,Asia,Cantabria,2020M03,2020,4471
Pernoctaciones,Asia,Cantabria,2020M02,2020,5865
Pernoctaciones,Asia,Cantabria,2020M01,2020,6343
Pernoctaciones,Asia,Cantabria,2019M12,2019,4806
Pernoctaciones,Asia,Cantabria,2019M11,2019,5285
Pernoctaciones,Asia,Cantabria,2019M10,2019,3415
Pernoctaciones,Asia,Cantabria,2019M09,2019,4087
Pernoctaciones,Asia,Cantabria,2019M08,2019,5325
Pernoctaciones,Asia,Cantabria,2019M07,2019,3803
Pernoctaciones,Asia,Castilla y León,2022M09,2022,12408
Pernoctaciones,Asia,Castilla y León,2022M08,2022,16826
Pernoctaciones,Asia,Castilla y León,2022M07,2022,12761
Pernoctaciones,Asia,Castilla y León,2022M06,2022,13565
Pernoctaciones,Asia,Castilla y León,2022M05,2022,12143
Pernoctaciones,Asia,Castilla y León,2022M04,2022,8278
Pernoctaciones,Asia,Castilla y León,2022M03,2022,8703
Pernoctaciones,Asia,Castilla y León,2022M02,2022,8713
Pernoctaciones,Asia,Castilla y León,2022M01,2022,9486
Pernoctaciones,Asia,Castilla y León,2021M12,2021,11513
Pernoctaciones,Asia,Castilla y León,2021M11,2021,9810
Pernoctaciones,Asia,Castilla y León,2021M10,2021,10730
Pernoctaciones,Asia,Castilla y León,2021M09,2021,8614
Pernoctaciones,Asia,Castilla y León,2021M08,2021,11050
Pernoctaciones,Asia,Castilla y León,2021M07,2021,9351
Pernoctaciones,Asia,Castilla y León,2021M06,2021,8268
Pernoctaciones,Asia,Castilla y León,2021M05,2021,6923
Pernoctaciones,Asia,Castilla y León,2021M04,2021,6504
Pernoctaciones,Asia,Castilla y León,2021M03,2021,6359
Pernoctaciones,Asia,Castilla y León,2021M02,2021,6080
Pernoctaciones,Asia,Castilla y León,2021M01,2021,5607
Pernoctaciones,Asia,Castilla y León,2020M12,2020,9857
Pernoctaciones,Asia,Castilla y León,2020M11,2020,8510
Pernoctaciones,Asia,Castilla y León,2020M10,2020,9819
Pernoctaciones,Asia,Castilla y León,2020M09,2020,10128
Pernoctaciones,Asia,Castilla y León,2020M08,2020,13776
Pernoctaciones,Asia,Castilla y León,2020M07,2020,10293
Pernoctaciones,Asia,Castilla y León,2020M06,2020,5871
Pernoctaciones,Asia,Castilla y León,2020M05,2020,8338
Pernoctaciones,Asia,Castilla y León,2020M04,2020,7604
Pernoctaciones,Asia,Castilla y León,2020M03,2020,18911
Pernoctaciones,Asia,Castilla y León,2020M02,2020,28897
Pernoctaciones,Asia,Castilla y León,2020M01,2020,29354
Pernoctaciones,Asia,Castilla y León,2019M12,2019,29648
Pernoctaciones,Asia,Castilla y León,2019M11,2019,29831
Pernoctaciones,Asia,Castilla y León,2019M10,2019,39751
Pernoctaciones,Asia,Castilla y León,2019M09,2019,28244
Pernoctaciones,Asia,Castilla y León,2019M08,2019,31048
Pernoctaciones,Asia,Castilla y León,2019M07,2019,22274
Pernoctaciones,Asia,Castilla - La Mancha,2022M09,2022,7174
Pernoctaciones,Asia,Castilla - La Mancha,2022M08,2022,9680
Pernoctaciones,Asia,Castilla - La Mancha,2022M07,2022,7599
Pernoctaciones,Asia,Castilla - La Mancha,2022M06,2022,8322
Pernoctaciones,Asia,Castilla - La Mancha,2022M05,2022,7619
Pernoctaciones,Asia,Castilla - La Mancha,2022M04,2022,7267
Pernoctaciones,Asia,Castilla - La Mancha,2022M03,2022,6421
Pernoctaciones,Asia,Castilla - La Mancha,2022M02,2022,5321
Pernoctaciones,Asia,Castilla - La Mancha,2022M01,2022,6791
Pernoctaciones,Asia,Castilla - La Mancha,2021M12,2021,7242
Pernoctaciones,Asia,Castilla - La Mancha,2021M11,2021,5529
Pernoctaciones,Asia,Castilla - La Mancha,2021M10,2021,5467
Pernoctaciones,Asia,Castilla - La Mancha,2021M09,2021,5049
Pernoctaciones,Asia,Castilla - La Mancha,2021M08,2021,5339
Pernoctaciones,Asia,Castilla - La Mancha,2021M07,2021,5574
Pernoctaciones,Asia,Castilla - La Mancha,2021M06,2021,4004
Pernoctaciones,Asia,Castilla - La Mancha,2021M05,2021,4379
Pernoctaciones,Asia,Castilla - La Mancha,2021M04,2021,3668
Pernoctaciones,Asia,Castilla - La Mancha,2021M03,2021,3506
Pernoctaciones,Asia,Castilla - La Mancha,2021M02,2021,3846
Pernoctaciones,Asia,Castilla - La Mancha,2021M01,2021,3525
Pernoctaciones,Asia,Castilla - La Mancha,2020M12,2020,6081
Pernoctaciones,Asia,Castilla - La Mancha,2020M11,2020,5773
Pernoctaciones,Asia,Castilla - La Mancha,2020M10,2020,5188
Pernoctaciones,Asia,Castilla - La Mancha,2020M09,2020,5826
Pernoctaciones,Asia,Castilla - La Mancha,2020M08,2020,6759
Pernoctaciones,Asia,Castilla - La Mancha,2020M07,2020,6182
Pernoctaciones,Asia,Castilla - La Mancha,2020M06,2020,3451
Pernoctaciones,Asia,Castilla - La Mancha,2020M05,2020,4543
Pernoctaciones,Asia,Castilla - La Mancha,2020M04,2020,4292
Pernoctaciones,Asia,Castilla - La Mancha,2020M03,2020,10216
Pernoctaciones,Asia,Castilla - La Mancha,2020M02,2020,17523
Pernoctaciones,Asia,Castilla - La Mancha,2020M01,2020,19417
Pernoctaciones,Asia,Castilla - La Mancha,2019M12,2019,17397
Pernoctaciones,Asia,Castilla - La Mancha,2019M11,2019,16553
Pernoctaciones,Asia,Castilla - La Mancha,2019M10,2019,21141
Pernoctaciones,Asia,Castilla - La Mancha,2019M09,2019,19041
Pernoctaciones,Asia,Castilla - La Mancha,2019M08,2019,16044
Pernoctaciones,Asia,Castilla - La Mancha,2019M07,2019,13520
Pernoctaciones,Asia,Cataluña,2022M09,2022,235352
Pernoctaciones,Asia,Cataluña,2022M08,2022,273632
Pernoctaciones,Asia,Cataluña,2022M07,2022,279058
Pernoctaciones,Asia,Cataluña,2022M06,2022,220198
Pernoctaciones,Asia,Cataluña,2022M05,2022,226427
Pernoctaciones,Asia,Cataluña,2022M04,2022,171478
Pernoctaciones,Asia,Cataluña,2022M03,2022,156024
Pernoctaciones,Asia,Cataluña,2022M02,2022,100717
Pernoctaciones,Asia,Cataluña,2022M01,2022,123219
Pernoctaciones,Asia,Cataluña,2021M12,2021,157388
Pernoctaciones,Asia,Cataluña,2021M11,2021,155389
Pernoctaciones,Asia,Cataluña,2021M10,2021,162144
Pernoctaciones,Asia,Cataluña,2021M09,2021,138077
Pernoctaciones,Asia,Cataluña,2021M08,2021,124484
Pernoctaciones,Asia,Cataluña,2021M07,2021,120632
Pernoctaciones,Asia,Cataluña,2021M06,2021,93954
Pernoctaciones,Asia,Cataluña,2021M05,2021,78162
Pernoctaciones,Asia,Cataluña,2021M04,2021,69395
Pernoctaciones,Asia,Cataluña,2021M03,2021,76835
Pernoctaciones,Asia,Cataluña,2021M02,2021,60199
Pernoctaciones,Asia,Cataluña,2021M01,2021,59149
Pernoctaciones,Asia,Cataluña,2020M12,2020,99227
Pernoctaciones,Asia,Cataluña,2020M11,2020,71948
Pernoctaciones,Asia,Cataluña,2020M10,2020,101218
Pernoctaciones,Asia,Cataluña,2020M09,2020,78135
Pernoctaciones,Asia,Cataluña,2020M08,2020,107670
Pernoctaciones,Asia,Cataluña,2020M07,2020,94992
Pernoctaciones,Asia,Cataluña,2020M06,2020,60120
Pernoctaciones,Asia,Cataluña,2020M05,2020,71647
Pernoctaciones,Asia,Cataluña,2020M04,2020,70072
Pernoctaciones,Asia,Cataluña,2020M03,2020,176541
Pernoctaciones,Asia,Cataluña,2020M02,2020,308544
Pernoctaciones,Asia,Cataluña,2020M01,2020,337838
Pernoctaciones,Asia,Cataluña,2019M12,2019,332484
Pernoctaciones,Asia,Cataluña,2019M11,2019,369178
Pernoctaciones,Asia,Cataluña,2019M10,2019,442937
Pernoctaciones,Asia,Cataluña,2019M09,2019,377709
Pernoctaciones,Asia,Cataluña,2019M08,2019,447799
Pernoctaciones,Asia,Cataluña,2019M07,2019,404499
Pernoctaciones,Asia,Comunitat Valenciana,2022M09,2022,49228
Pernoctaciones,Asia,Comunitat Valenciana,2022M08,2022,68681
Pernoctaciones,Asia,Comunitat Valenciana,2022M07,2022,62971
Pernoctaciones,Asia,Comunitat Valenciana,2022M06,2022,50576
Pernoctaciones,Asia,Comunitat Valenciana,2022M05,2022,54554
Pernoctaciones,Asia,Comunitat Valenciana,2022M04,2022,43275
Pernoctaciones,Asia,Comunitat Valenciana,2022M03,2022,34350
Pernoctaciones,Asia,Comunitat Valenciana,2022M02,2022,29471
Pernoctaciones,Asia,Comunitat Valenciana,2022M01,2022,43973
Pernoctaciones,Asia,Comunitat Valenciana,2021M12,2021,43432
Pernoctaciones,Asia,Comunitat Valenciana,2021M11,2021,38288
Pernoctaciones,Asia,Comunitat Valenciana,2021M10,2021,43779
Pernoctaciones,Asia,Comunitat Valenciana,2021M09,2021,40694
Pernoctaciones,Asia,Comunitat Valenciana,2021M08,2021,45940
Pernoctaciones,Asia,Comunitat Valenciana,2021M07,2021,41685
Pernoctaciones,Asia,Comunitat Valenciana,2021M06,2021,36614
